aqi,pm2.5,pm10,no2,so2,co,o3,objectid,measurement,accession_number,latitude,longitude,x,y,pollutant_concentration_mg_kg,soil_ph,temperature_c,humidity_%,rainfall_mm,soil_organic_matter_%,pollution_index,risk_score,risk_score_norm
56.0,30.8,60.48,46.48,63.84,0.59,53.2,,,,,,,,,,,,,,49.093333333333334,49.093333333333334,0.06609808102345416
64.0,35.2,69.12,53.12,72.96,0.67,60.8,,,,,,,,,,,,,,56.10666666666666,56.10666666666666,0.08315565031982941
87.0,47.85,93.96,72.21,99.18,0.91,82.65,,,,,,,,,,,,,,76.27,76.27,0.1321961620469083
91.0,50.05,98.28,75.53,103.74,0.96,86.45,,,,,,,,,,,,,,79.77666666666667,79.77666666666667,0.14072494669509594
84.0,46.2,90.72,69.72,95.76,0.88,79.8,,,,,,,,,,,,,,73.64,73.64,0.1257995735607676
81.0,44.55,87.48,67.23,92.34,0.85,76.95,,,,,,,,,,,,,,71.01,71.01,0.11940298507462688
80.0,44.0,86.4,66.4,91.2,0.84,76.0,,,,,,,,,,,,,,70.13333333333334,70.13333333333334,0.11727078891257997
86.0,47.3,92.88,71.38,98.04,0.9,81.7,,,,,,,,,,,,,,75.39333333333333,75.39333333333333,0.1300639658848614
81.0,44.55,87.48,67.23,92.34,0.85,76.95,,,,,,,,,,,,,,71.01,71.01,0.11940298507462688
78.0,42.9,84.24,64.74,88.92,0.82,74.1,,,,,,,,,,,,,,68.38,68.38,0.11300639658848613
71.0,39.05,76.68,58.93,80.94,0.75,67.45,,,,,,,,,,,,,,62.24333333333334,62.24333333333334,0.09808102345415778
65.0,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,,56.98333333333333,56.98333333333333,0.08528784648187632
61.0,33.55,65.88,50.63,69.54,0.64,57.95,,,,,,,,,,,,,,53.47666666666667,53.47666666666667,0.07675906183368869
54.0,29.7,58.32,44.82,61.56,0.57,51.3,,,,,,,,,,,,,,47.34,47.34,0.06183368869936035
54.0,29.7,58.32,44.82,61.56,0.57,51.3,,,,,,,,,,,,,,47.34,47.34,0.06183368869936035
59.0,32.45,63.72,48.97,67.26,0.62,56.05,,,,,,,,,,,,,,51.723333333333336,51.723333333333336,0.07249466950959488
58.0,31.9,62.64,48.14,66.12,0.61,55.1,,,,,,,,,,,,,,50.84666666666667,50.84666666666667,0.070362473347548
63.0,34.65,68.04,52.29,71.82,0.66,59.85,,,,,,,,,,,,,,55.23,55.23,0.0810234541577825
65.0,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,,56.98333333333333,56.98333333333333,0.08528784648187632
60.0,33.0,64.8,49.8,68.4,0.63,57.0,,,,,,,,,,,,,,52.6,52.6,0.07462686567164178
57.0,31.35,61.56,47.31,64.98,0.6,54.15,,,,,,,,,,,,,,49.97,49.97,0.06823027718550106
58.0,31.9,62.64,48.14,66.12,0.61,55.1,,,,,,,,,,,,,,50.84666666666667,50.84666666666667,0.070362473347548
53.0,29.15,57.24,43.99,60.42,0.56,50.35,,,,,,,,,,,,,,46.46333333333334,46.46333333333334,0.059701492537313446
51.0,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,,44.71,44.71,0.05543710021321962
59.0,32.45,63.72,48.97,67.26,0.62,56.05,,,,,,,,,,,,,,51.723333333333336,51.723333333333336,0.07249466950959488
59.0,32.45,63.72,48.97,67.26,0.62,56.05,,,,,,,,,,,,,,51.723333333333336,51.723333333333336,0.07249466950959488
58.0,31.9,62.64,48.14,66.12,0.61,55.1,,,,,,,,,,,,,,50.84666666666667,50.84666666666667,0.070362473347548
53.0,29.15,57.24,43.99,60.42,0.56,50.35,,,,,,,,,,,,,,46.46333333333334,46.46333333333334,0.059701492537313446
59.0,32.45,63.72,48.97,67.26,0.62,56.05,,,,,,,,,,,,,,51.723333333333336,51.723333333333336,0.07249466950959488
67.0,36.85,72.36,55.61,76.38,0.7,63.65,,,,,,,,,,,,,,58.73666666666666,58.73666666666666,0.08955223880597013
68.0,37.4,73.44,56.44,77.52,0.71,64.6,,,,,,,,,,,,,,59.61333333333334,59.61333333333334,0.09168443496801706
77.0,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,,67.50333333333333,67.50333333333333,0.11087420042643922
94.0,51.7,101.52,78.02,107.16,0.99,89.3,,,,,,,,,,,,,,82.40666666666665,82.40666666666665,0.14712153518123663
72.0,39.6,77.76,59.76,82.08,0.76,68.4,,,,,,,,,,,,,,63.120000000000005,63.120000000000005,0.10021321961620469
87.0,47.85,93.96,72.21,99.18,0.91,82.65,,,,,,,,,,,,,,76.27,76.27,0.1321961620469083
97.0,53.35,104.76,80.51,110.58,1.02,92.15,,,,,,,,,,,,,,85.03666666666668,85.03666666666668,0.1535181236673774
116.0,63.8,125.28,96.28,132.24,1.22,110.2,,,,,,,,,,,,,,101.69333333333334,101.69333333333334,0.1940298507462687
121.0,66.55,130.68,100.43,137.94,1.27,114.95,,,,,,,,,,,,,,106.07666666666667,106.07666666666667,0.2046908315565032
120.0,66.0,129.6,99.6,136.8,1.26,114.0,,,,,,,,,,,,,,105.2,105.2,0.2025586353944563
131.0,72.05,141.48,108.73,149.34,1.38,124.45,,,,,,,,,,,,,,114.84333333333332,114.84333333333332,0.22601279317697226
120.0,66.0,129.6,99.6,136.8,1.26,114.0,,,,,,,,,,,,,,105.2,105.2,0.2025586353944563
110.0,60.5,118.8,91.3,125.4,1.16,104.5,,,,,,,,,,,,,,96.43333333333334,96.43333333333334,0.18123667377398722
144.0,79.2,155.52,119.52,164.16,1.51,136.8,,,,,,,,,,,,,,126.24000000000001,126.24000000000001,0.2537313432835821
109.0,59.95,117.72,90.47,124.26,1.14,103.55,,,,,,,,,,,,,,95.55666666666666,95.55666666666666,0.1791044776119403
88.0,48.4,95.04,73.04,100.32,0.92,83.6,,,,,,,,,,,,,,77.14666666666666,77.14666666666666,0.1343283582089552
100.0,55.0,108.0,83.0,114.0,1.05,95.0,,,,,,,,,,,,,,87.66666666666667,87.66666666666667,0.15991471215351813
159.0,87.45,171.72,131.97,181.26,1.67,151.05,,,,,,,,,,,,,,139.39,139.39,0.2857142857142857
177.0,97.35,191.16,146.91,201.78,1.86,168.15,,,,,,,,,,,,,,155.17,155.17,0.32409381663113
150.0,82.5,162.0,124.5,171.0,1.58,142.5,,,,,,,,,,,,,,131.5,131.5,0.26652452025586354
185.0,101.75,199.8,153.55,210.9,1.94,175.75,,,,,,,,,,,,,,162.18333333333334,162.18333333333334,0.3411513859275053
189.0,103.95,204.12,156.87,215.46,1.98,179.55,,,,,,,,,,,,,,165.69,165.69,0.34968017057569295
199.0,109.45,214.92,165.17,226.86,2.09,189.05,,,,,,,,,,,,,,174.45666666666668,174.45666666666668,0.37100213219616207
156.0,85.8,168.48,129.48,177.84,1.64,148.2,,,,,,,,,,,,,,136.76,136.76,0.279317697228145
185.0,101.75,199.8,153.55,210.9,1.94,175.75,,,,,,,,,,,,,,162.18333333333334,162.18333333333334,0.3411513859275053
155.0,85.25,167.4,128.65,176.7,1.63,147.25,,,,,,,,,,,,,,135.88333333333333,135.88333333333333,0.2771855010660981
172.0,94.6,185.76,142.76,196.08,1.81,163.4,,,,,,,,,,,,,,150.78666666666666,150.78666666666666,0.31343283582089554
177.0,97.35,191.16,146.91,201.78,1.86,168.15,,,,,,,,,,,,,,155.17,155.17,0.32409381663113
182.0,100.1,196.56,151.06,207.48,1.91,172.9,,,,,,,,,,,,,,159.55333333333334,159.55333333333334,0.3347547974413646
157.0,86.35,169.56,130.31,178.98,1.65,149.15,,,,,,,,,,,,,,137.63666666666666,137.63666666666666,0.2814498933901919
157.0,86.35,169.56,130.31,178.98,1.65,149.15,,,,,,,,,,,,,,137.63666666666666,137.63666666666666,0.2814498933901919
139.0,76.45,150.12,115.37,158.46,1.46,132.05,,,,,,,,,,,,,,121.85666666666667,121.85666666666667,0.24307036247334757
153.0,84.15,165.24,126.99,174.42,1.61,145.35,,,,,,,,,,,,,,134.13,134.13,0.27292110874200426
152.0,83.6,164.16,126.16,173.28,1.6,144.4,,,,,,,,,,,,,,133.25333333333333,133.25333333333333,0.27078891257995735
157.0,86.35,169.56,130.31,178.98,1.65,149.15,,,,,,,,,,,,,,137.63666666666666,137.63666666666666,0.2814498933901919
168.0,92.4,181.44,139.44,191.52,1.76,159.6,,,,,,,,,,,,,,147.28,147.28,0.3049040511727079
175.0,96.25,189.0,145.25,199.5,1.84,166.25,,,,,,,,,,,,,,153.41666666666666,153.41666666666666,0.3198294243070362
169.0,92.95,182.52,140.27,192.66,1.77,160.55,,,,,,,,,,,,,,148.15666666666667,148.15666666666667,0.3070362473347548
178.0,97.9,192.24,147.74,202.92,1.87,169.1,,,,,,,,,,,,,,156.04666666666665,156.04666666666665,0.3262260127931769
180.0,99.0,194.4,149.4,205.2,1.89,171.0,,,,,,,,,,,,,,157.79999999999998,157.79999999999998,0.33049040511727074
198.0,108.9,213.84,164.34,225.72,2.08,188.1,,,,,,,,,,,,,,173.58,173.58,0.36886993603411516
198.0,108.9,213.84,164.34,225.72,2.08,188.1,,,,,,,,,,,,,,173.58,173.58,0.36886993603411516
186.0,102.3,200.88,154.38,212.04,1.95,176.7,,,,,,,,,,,,,,163.06,163.06,0.34328358208955223
131.0,72.05,141.48,108.73,149.34,1.38,124.45,,,,,,,,,,,,,,114.84333333333332,114.84333333333332,0.22601279317697226
111.0,61.05,119.88,92.13,126.54,1.17,105.45,,,,,,,,,,,,,,97.31,97.31,0.18336886993603413
87.0,47.85,93.96,72.21,99.18,0.91,82.65,,,,,,,,,,,,,,76.27,76.27,0.1321961620469083
90.0,49.5,97.2,74.7,102.6,0.95,85.5,,,,,,,,,,,,,,78.89999999999999,78.89999999999999,0.138592750533049
154.0,84.7,166.32,127.82,175.56,1.62,146.3,,,,,,,,,,,,,,135.00666666666666,135.00666666666666,0.27505330490405117
193.0,106.15,208.44,160.19,220.02,2.03,183.35,,,,,,,,,,,,,,169.19666666666666,169.19666666666666,0.3582089552238806
168.0,92.4,181.44,139.44,191.52,1.76,159.6,,,,,,,,,,,,,,147.28,147.28,0.3049040511727079
201.0,110.55,217.08,166.83,229.14,2.11,190.95,,,,,,,,,,,,,,176.21,176.21,0.3752665245202559
168.0,92.4,181.44,139.44,191.52,1.76,159.6,,,,,,,,,,,,,,147.28,147.28,0.3049040511727079
140.0,77.0,151.2,116.2,159.6,1.47,133.0,,,,,,,,,,,,,,122.73333333333333,122.73333333333333,0.24520255863539447
162.0,89.1,174.96,134.46,184.68,1.7,153.9,,,,,,,,,,,,,,142.02,142.02,0.2921108742004265
159.0,87.45,171.72,131.97,181.26,1.67,151.05,,,,,,,,,,,,,,139.39,139.39,0.2857142857142857
115.0,63.25,124.2,95.45,131.1,1.21,109.25,,,,,,,,,,,,,,100.81666666666666,100.81666666666666,0.19189765458422173
132.0,72.6,142.56,109.56,150.48,1.39,125.4,,,,,,,,,,,,,,115.71999999999998,115.71999999999998,0.22814498933901917
123.0,67.65,132.84,102.09,140.22,1.29,116.85,,,,,,,,,,,,,,107.83,107.83,0.208955223880597
137.0,75.35,147.96,113.71,156.18,1.44,130.15,,,,,,,,,,,,,,120.10333333333334,120.10333333333334,0.23880597014925375
152.0,83.6,164.16,126.16,173.28,1.6,144.4,,,,,,,,,,,,,,133.25333333333333,133.25333333333333,0.27078891257995735
124.0,68.2,133.92,102.92,141.36,1.3,117.8,,,,,,,,,,,,,,108.70666666666666,108.70666666666666,0.21108742004264391
98.0,53.9,105.84,81.34,111.72,1.03,93.1,,,,,,,,,,,,,,85.91333333333334,85.91333333333334,0.15565031982942432
59.0,32.45,63.72,48.97,67.26,0.62,56.05,,,,,,,,,,,,,,51.723333333333336,51.723333333333336,0.07249466950959488
61.0,33.55,65.88,50.63,69.54,0.64,57.95,,,,,,,,,,,,,,53.47666666666667,53.47666666666667,0.07675906183368869
94.0,51.7,101.52,78.02,107.16,0.99,89.3,,,,,,,,,,,,,,82.40666666666665,82.40666666666665,0.14712153518123663
102.0,56.1,110.16,84.66,116.28,1.07,96.9,,,,,,,,,,,,,,89.42,89.42,0.16417910447761194
127.0,69.85,137.16,105.41,144.78,1.33,120.65,,,,,,,,,,,,,,111.33666666666666,111.33666666666666,0.21748400852878463
138.0,75.9,149.04,114.54,157.32,1.45,131.1,,,,,,,,,,,,,,120.98,120.98,0.24093816631130066
144.0,79.2,155.52,119.52,164.16,1.51,136.8,,,,,,,,,,,,,,126.24000000000001,126.24000000000001,0.2537313432835821
128.0,70.4,138.24,106.24,145.92,1.34,121.6,,,,,,,,,,,,,,112.21333333333332,112.21333333333332,0.21961620469083154
136.0,74.8,146.88,112.88,155.04,1.43,129.2,,,,,,,,,,,,,,119.22666666666667,119.22666666666667,0.23667377398720685
154.0,84.7,166.32,127.82,175.56,1.62,146.3,,,,,,,,,,,,,,135.00666666666666,135.00666666666666,0.27505330490405117
125.0,68.75,135.0,103.75,142.5,1.31,118.75,,,,,,,,,,,,,,109.58333333333333,109.58333333333333,0.21321961620469082
117.0,64.35,126.36,97.11,133.38,1.23,111.15,,,,,,,,,,,,,,102.57,102.57,0.19616204690831554
114.0,62.7,123.12,94.62,129.96,1.2,108.3,,,,,,,,,,,,,,99.94,99.94,0.18976545842217482
114.0,62.7,123.12,94.62,129.96,1.2,108.3,,,,,,,,,,,,,,99.94,99.94,0.18976545842217482
108.0,59.4,116.64,89.64,123.12,1.13,102.6,,,,,,,,,,,,,,94.68,94.68,0.1769722814498934
114.0,62.7,123.12,94.62,129.96,1.2,108.3,,,,,,,,,,,,,,99.94,99.94,0.18976545842217482
115.0,63.25,124.2,95.45,131.1,1.21,109.25,,,,,,,,,,,,,,100.81666666666666,100.81666666666666,0.19189765458422173
134.0,73.7,144.72,111.22,152.76,1.41,127.3,,,,,,,,,,,,,,117.47333333333331,117.47333333333331,0.23240938166311298
139.0,76.45,150.12,115.37,158.46,1.46,132.05,,,,,,,,,,,,,,121.85666666666667,121.85666666666667,0.24307036247334757
133.0,73.15,143.64,110.39,151.62,1.4,126.35,,,,,,,,,,,,,,116.59666666666665,116.59666666666665,0.23027718550106607
126.0,69.3,136.08,104.58,143.64,1.32,119.7,,,,,,,,,,,,,,110.46,110.46,0.21535181236673773
136.0,74.8,146.88,112.88,155.04,1.43,129.2,,,,,,,,,,,,,,119.22666666666667,119.22666666666667,0.23667377398720685
138.0,75.9,149.04,114.54,157.32,1.45,131.1,,,,,,,,,,,,,,120.98,120.98,0.24093816631130066
134.0,73.7,144.72,111.22,152.76,1.41,127.3,,,,,,,,,,,,,,117.47333333333331,117.47333333333331,0.23240938166311298
157.0,86.35,169.56,130.31,178.98,1.65,149.15,,,,,,,,,,,,,,137.63666666666666,137.63666666666666,0.2814498933901919
189.0,103.95,204.12,156.87,215.46,1.98,179.55,,,,,,,,,,,,,,165.69,165.69,0.34968017057569295
190.0,104.5,205.2,157.7,216.6,2.0,180.5,,,,,,,,,,,,,,166.56666666666666,166.56666666666666,0.35181236673773986
166.0,91.3,179.28,137.78,189.24,1.74,157.7,,,,,,,,,,,,,,145.52666666666667,145.52666666666667,0.3006396588486141
155.0,85.25,167.4,128.65,176.7,1.63,147.25,,,,,,,,,,,,,,135.88333333333333,135.88333333333333,0.2771855010660981
178.0,97.9,192.24,147.74,202.92,1.87,169.1,,,,,,,,,,,,,,156.04666666666665,156.04666666666665,0.3262260127931769
174.0,95.7,187.92,144.42,198.36,1.83,165.3,,,,,,,,,,,,,,152.54,152.54,0.3176972281449893
194.0,106.7,209.52,161.02,221.16,2.04,184.3,,,,,,,,,,,,,,170.07333333333335,170.07333333333335,0.36034115138592754
181.0,99.55,195.48,150.23,206.34,1.9,171.95,,,,,,,,,,,,,,158.67666666666665,158.67666666666665,0.33262260127931764
161.0,88.55,173.88,133.63,183.54,1.69,152.95,,,,,,,,,,,,,,141.14333333333335,141.14333333333335,0.28997867803837957
143.0,78.65,154.44,118.69,163.02,1.5,135.85,,,,,,,,,,,,,,125.36333333333334,125.36333333333334,0.2515991471215352
132.0,72.6,142.56,109.56,150.48,1.39,125.4,,,,,,,,,,,,,,115.71999999999998,115.71999999999998,0.22814498933901917
133.0,73.15,143.64,110.39,151.62,1.4,126.35,,,,,,,,,,,,,,116.59666666666665,116.59666666666665,0.23027718550106607
117.0,64.35,126.36,97.11,133.38,1.23,111.15,,,,,,,,,,,,,,102.57,102.57,0.19616204690831554
129.0,70.95,139.32,107.07,147.06,1.35,122.55,,,,,,,,,,,,,,113.08999999999999,113.08999999999999,0.22174840085287845
123.0,67.65,132.84,102.09,140.22,1.29,116.85,,,,,,,,,,,,,,107.83,107.83,0.208955223880597
128.0,70.4,138.24,106.24,145.92,1.34,121.6,,,,,,,,,,,,,,112.21333333333332,112.21333333333332,0.21961620469083154
124.0,68.2,133.92,102.92,141.36,1.3,117.8,,,,,,,,,,,,,,108.70666666666666,108.70666666666666,0.21108742004264391
97.0,53.35,104.76,80.51,110.58,1.02,92.15,,,,,,,,,,,,,,85.03666666666668,85.03666666666668,0.1535181236673774
115.0,63.25,124.2,95.45,131.1,1.21,109.25,,,,,,,,,,,,,,100.81666666666666,100.81666666666666,0.19189765458422173
82.0,45.1,88.56,68.06,93.48,0.86,77.9,,,,,,,,,,,,,,71.88666666666667,71.88666666666667,0.12153518123667378
128.0,70.4,138.24,106.24,145.92,1.34,121.6,,,,,,,,,,,,,,112.21333333333332,112.21333333333332,0.21961620469083154
146.0,80.3,157.68,121.18,166.44,1.53,138.7,,,,,,,,,,,,,,127.99333333333334,127.99333333333334,0.2579957356076759
135.0,74.25,145.8,112.05,153.9,1.42,128.25,,,,,,,,,,,,,,118.35000000000001,118.35000000000001,0.23454157782515994
111.0,61.05,119.88,92.13,126.54,1.17,105.45,,,,,,,,,,,,,,97.31,97.31,0.18336886993603413
76.0,41.8,82.08,63.08,86.64,0.8,72.2,,,,,,,,,,,,,,66.62666666666667,66.62666666666667,0.10874200426439232
74.0,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,,64.87333333333333,64.87333333333333,0.1044776119402985
101.0,55.55,109.08,83.83,115.14,1.06,95.95,,,,,,,,,,,,,,88.54333333333334,88.54333333333334,0.16204690831556504
100.0,55.0,108.0,83.0,114.0,1.05,95.0,,,,,,,,,,,,,,87.66666666666667,87.66666666666667,0.15991471215351813
110.0,60.5,118.8,91.3,125.4,1.16,104.5,,,,,,,,,,,,,,96.43333333333334,96.43333333333334,0.18123667377398722
151.0,83.05,163.08,125.33,172.14,1.59,143.45,,,,,,,,,,,,,,132.37666666666667,132.37666666666667,0.26865671641791045
103.0,56.65,111.24,85.49,117.42,1.08,97.85,,,,,,,,,,,,,,90.29666666666667,90.29666666666667,0.16631130063965885
128.0,70.4,138.24,106.24,145.92,1.34,121.6,,,,,,,,,,,,,,112.21333333333332,112.21333333333332,0.21961620469083154
116.0,63.8,125.28,96.28,132.24,1.22,110.2,,,,,,,,,,,,,,101.69333333333334,101.69333333333334,0.1940298507462687
100.0,55.0,108.0,83.0,114.0,1.05,95.0,,,,,,,,,,,,,,87.66666666666667,87.66666666666667,0.15991471215351813
107.0,58.85,115.56,88.81,121.98,1.12,101.65,,,,,,,,,,,,,,93.80333333333333,93.80333333333333,0.17484008528784648
144.0,79.2,155.52,119.52,164.16,1.51,136.8,,,,,,,,,,,,,,126.24000000000001,126.24000000000001,0.2537313432835821
123.0,67.65,132.84,102.09,140.22,1.29,116.85,,,,,,,,,,,,,,107.83,107.83,0.208955223880597
121.0,66.55,130.68,100.43,137.94,1.27,114.95,,,,,,,,,,,,,,106.07666666666667,106.07666666666667,0.2046908315565032
116.0,63.8,125.28,96.28,132.24,1.22,110.2,,,,,,,,,,,,,,101.69333333333334,101.69333333333334,0.1940298507462687
114.0,62.7,123.12,94.62,129.96,1.2,108.3,,,,,,,,,,,,,,99.94,99.94,0.18976545842217482
120.0,66.0,129.6,99.6,136.8,1.26,114.0,,,,,,,,,,,,,,105.2,105.2,0.2025586353944563
93.0,51.15,100.44,77.19,106.02,0.98,88.35,,,,,,,,,,,,,,81.53,81.53,0.14498933901918976
63.0,34.65,68.04,52.29,71.82,0.66,59.85,,,,,,,,,,,,,,55.23,55.23,0.0810234541577825
122.0,67.1,131.76,101.26,139.08,1.28,115.9,,,,,,,,,,,,,,106.95333333333333,106.95333333333333,0.2068230277185501
158.0,86.9,170.64,131.14,180.12,1.66,150.1,,,,,,,,,,,,,,138.51333333333332,138.51333333333332,0.2835820895522388
154.0,84.7,166.32,127.82,175.56,1.62,146.3,,,,,,,,,,,,,,135.00666666666666,135.00666666666666,0.27505330490405117
127.0,69.85,137.16,105.41,144.78,1.33,120.65,,,,,,,,,,,,,,111.33666666666666,111.33666666666666,0.21748400852878463
115.0,63.25,124.2,95.45,131.1,1.21,109.25,,,,,,,,,,,,,,100.81666666666666,100.81666666666666,0.19189765458422173
131.0,72.05,141.48,108.73,149.34,1.38,124.45,,,,,,,,,,,,,,114.84333333333332,114.84333333333332,0.22601279317697226
127.0,69.85,137.16,105.41,144.78,1.33,120.65,,,,,,,,,,,,,,111.33666666666666,111.33666666666666,0.21748400852878463
120.0,66.0,129.6,99.6,136.8,1.26,114.0,,,,,,,,,,,,,,105.2,105.2,0.2025586353944563
121.0,66.55,130.68,100.43,137.94,1.27,114.95,,,,,,,,,,,,,,106.07666666666667,106.07666666666667,0.2046908315565032
128.0,70.4,138.24,106.24,145.92,1.34,121.6,,,,,,,,,,,,,,112.21333333333332,112.21333333333332,0.21961620469083154
130.0,71.5,140.4,107.9,148.2,1.37,123.5,,,,,,,,,,,,,,113.96666666666665,113.96666666666665,0.22388059701492535
116.0,63.8,125.28,96.28,132.24,1.22,110.2,,,,,,,,,,,,,,101.69333333333334,101.69333333333334,0.1940298507462687
124.0,68.2,133.92,102.92,141.36,1.3,117.8,,,,,,,,,,,,,,108.70666666666666,108.70666666666666,0.21108742004264391
191.0,105.05,206.28,158.53,217.74,2.01,181.45,,,,,,,,,,,,,,167.44333333333336,167.44333333333336,0.3539445628997868
174.0,95.7,187.92,144.42,198.36,1.83,165.3,,,,,,,,,,,,,,152.54,152.54,0.3176972281449893
146.0,80.3,157.68,121.18,166.44,1.53,138.7,,,,,,,,,,,,,,127.99333333333334,127.99333333333334,0.2579957356076759
111.0,61.05,119.88,92.13,126.54,1.17,105.45,,,,,,,,,,,,,,97.31,97.31,0.18336886993603413
76.0,41.8,82.08,63.08,86.64,0.8,72.2,,,,,,,,,,,,,,66.62666666666667,66.62666666666667,0.10874200426439232
60.0,33.0,64.8,49.8,68.4,0.63,57.0,,,,,,,,,,,,,,52.6,52.6,0.07462686567164178
64.0,35.2,69.12,53.12,72.96,0.67,60.8,,,,,,,,,,,,,,56.10666666666666,56.10666666666666,0.08315565031982941
77.0,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,,67.50333333333333,67.50333333333333,0.11087420042643922
100.0,55.0,108.0,83.0,114.0,1.05,95.0,,,,,,,,,,,,,,87.66666666666667,87.66666666666667,0.15991471215351813
118.0,64.9,127.44,97.94,134.52,1.24,112.1,,,,,,,,,,,,,,103.44666666666667,103.44666666666667,0.19829424307036247
158.0,86.9,170.64,131.14,180.12,1.66,150.1,,,,,,,,,,,,,,138.51333333333332,138.51333333333332,0.2835820895522388
148.0,81.4,159.84,122.84,168.72,1.55,140.6,,,,,,,,,,,,,,129.74666666666667,129.74666666666667,0.2622601279317697
112.0,61.6,120.96,92.96,127.68,1.18,106.4,,,,,,,,,,,,,,98.18666666666667,98.18666666666667,0.18550106609808104
165.0,90.75,178.2,136.95,188.1,1.73,156.75,,,,,,,,,,,,,,144.65,144.65,0.2985074626865672
118.0,64.9,127.44,97.94,134.52,1.24,112.1,,,,,,,,,,,,,,103.44666666666667,103.44666666666667,0.19829424307036247
71.0,39.05,76.68,58.93,80.94,0.75,67.45,,,,,,,,,,,,,,62.24333333333334,62.24333333333334,0.09808102345415778
55.0,30.25,59.4,45.65,62.7,0.58,52.25,,,,,,,,,,,,,,48.21666666666667,48.21666666666667,0.06396588486140725
72.0,39.6,77.76,59.76,82.08,0.76,68.4,,,,,,,,,,,,,,63.120000000000005,63.120000000000005,0.10021321961620469
109.0,59.95,117.72,90.47,124.26,1.14,103.55,,,,,,,,,,,,,,95.55666666666666,95.55666666666666,0.1791044776119403
119.0,65.45,128.52,98.77,135.66,1.25,113.05,,,,,,,,,,,,,,104.32333333333334,104.32333333333334,0.20042643923240938
108.0,59.4,116.64,89.64,123.12,1.13,102.6,,,,,,,,,,,,,,94.68,94.68,0.1769722814498934
124.0,68.2,133.92,102.92,141.36,1.3,117.8,,,,,,,,,,,,,,108.70666666666666,108.70666666666666,0.21108742004264391
122.0,67.1,131.76,101.26,139.08,1.28,115.9,,,,,,,,,,,,,,106.95333333333333,106.95333333333333,0.2068230277185501
113.0,62.15,122.04,93.79,128.82,1.19,107.35,,,,,,,,,,,,,,99.06333333333333,99.06333333333333,0.18763326226012794
111.0,61.05,119.88,92.13,126.54,1.17,105.45,,,,,,,,,,,,,,97.31,97.31,0.18336886993603413
111.0,61.05,119.88,92.13,126.54,1.17,105.45,,,,,,,,,,,,,,97.31,97.31,0.18336886993603413
87.0,47.85,93.96,72.21,99.18,0.91,82.65,,,,,,,,,,,,,,76.27,76.27,0.1321961620469083
74.0,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,,64.87333333333333,64.87333333333333,0.1044776119402985
125.0,68.75,135.0,103.75,142.5,1.31,118.75,,,,,,,,,,,,,,109.58333333333333,109.58333333333333,0.21321961620469082
122.0,67.1,131.76,101.26,139.08,1.28,115.9,,,,,,,,,,,,,,106.95333333333333,106.95333333333333,0.2068230277185501
97.0,53.35,104.76,80.51,110.58,1.02,92.15,,,,,,,,,,,,,,85.03666666666668,85.03666666666668,0.1535181236673774
86.0,47.3,92.88,71.38,98.04,0.9,81.7,,,,,,,,,,,,,,75.39333333333333,75.39333333333333,0.1300639658848614
106.0,58.3,114.48,87.98,120.84,1.11,100.7,,,,,,,,,,,,,,92.92666666666668,92.92666666666668,0.1727078891257996
120.0,66.0,129.6,99.6,136.8,1.26,114.0,,,,,,,,,,,,,,105.2,105.2,0.2025586353944563
130.0,71.5,140.4,107.9,148.2,1.37,123.5,,,,,,,,,,,,,,113.96666666666665,113.96666666666665,0.22388059701492535
144.0,79.2,155.52,119.52,164.16,1.51,136.8,,,,,,,,,,,,,,126.24000000000001,126.24000000000001,0.2537313432835821
102.0,56.1,110.16,84.66,116.28,1.07,96.9,,,,,,,,,,,,,,89.42,89.42,0.16417910447761194
73.0,40.15,78.84,60.59,83.22,0.77,69.35,,,,,,,,,,,,,,63.99666666666667,63.99666666666667,0.1023454157782516
74.0,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,,64.87333333333333,64.87333333333333,0.1044776119402985
63.0,34.65,68.04,52.29,71.82,0.66,59.85,,,,,,,,,,,,,,55.23,55.23,0.0810234541577825
74.0,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,,64.87333333333333,64.87333333333333,0.1044776119402985
75.0,41.25,81.0,62.25,85.5,0.79,71.25,,,,,,,,,,,,,,65.75,65.75,0.10660980810234541
88.0,48.4,95.04,73.04,100.32,0.92,83.6,,,,,,,,,,,,,,77.14666666666666,77.14666666666666,0.1343283582089552
93.0,51.15,100.44,77.19,106.02,0.98,88.35,,,,,,,,,,,,,,81.53,81.53,0.14498933901918976
95.0,52.25,102.6,78.85,108.3,1.0,90.25,,,,,,,,,,,,,,83.28333333333333,83.28333333333333,0.14925373134328357
106.0,58.3,114.48,87.98,120.84,1.11,100.7,,,,,,,,,,,,,,92.92666666666668,92.92666666666668,0.1727078891257996
